Title,Genres,Anime_Rank,Anime_Popularity,Anime_Score,Episodes,Episode_length,Stream_type,Start date,End date,Anime_Members,Manga_Score,Manga_Rank,Manga_Popularity,Manga_Members,Manga_Chapters,Manga_Published,Manga_Demographics,Manga_Serialization,Manga_Author,Manga
Gal to Kyouryuu,"Comedy,Slice of Life",6564,3588,6.46,12,11 min. per ep.,TV ,Apr 2020 , Dec 2020,33257,7.03,8300.0,6851.0,2701.0,105,"Oct  15, 2018 to Jan  24, 2022",['Seinen'],Young Magazine (Weekly),"Tomimura, Cota (Art), Mori, Moriko (Story)",True
Absolute Duo,"Action,Romance,Supernatural,Ecchi",6572,355,6.45,12,24 min. per ep.,TV ,Jan 2015 , Mar 2015,558806,7.28,4947.0,5064.0,3802.0,Unknown,"Aug  23, 2012 to ?",[],,"Hiiragiboshi, Takumi (Story), Asaba, Yuu (Art)",True
Clockwork Planet,"Fantasy,Sci-Fi",6578,1294,6.45,12,24 min. per ep.,TV ,Apr 2017 , Jun 2017,159833,7.64,1981.0,3915.0,5063.0,24,"Apr  2, 2013 to Dec  29, 2015",[],,"Kamiya, Yuu (Story), Shino (Art), Himana, Tsubaki (Story)",True
Terra e...,"Action,Drama,Sci-Fi",6539,5600,6.46,1,1 hr. 51 min.,Movie ,Apr 1980 , Apr 1980,11814,7.69,1745.0,4572.0,4258.0,28,"Dec  6, 1976 to Apr  6, 1980",['Shounen'],Manga Shounen,"Takemiya, Keiko (Story & Art)",True
Monkey Turn,"Action,Drama",6526,10560,6.46,25,23 min. per ep.,TV ,Jan 2004 , Jun 2004,2123,7.52,2726.0,29231.0,269.0,385,1996 to  2005,[],Shounen Sunday,"Kawai, Katsutoshi (Story & Art)",True
Upotte!!,"Action,Comedy",6520,2232,6.47,10,24 min. per ep.,ONA ,Apr 2012 , Jun 2012,72341,7.05,7916.0,5755.0,3288.0,Unknown,"Jul  4, 2009 to ?",['Shounen'],Shounen Ace,"Tennouji, Kitsune (Story & Art)",True
Oniichan dakedo Ai sae Areba Kankeinai yo ne!,"Comedy,Romance,Ecchi",6530,708,6.46,12,24 min. per ep.,TV ,Oct 2012 , Dec 2012,306880,7.27,5028.0,6832.0,2709.0,94,"Dec  24, 2010 to Jan  25, 2019",[],,"Suzuki, Daisuke (Story), Uruu, Gekka (Art)",True
Coppelion,"Action,Sci-Fi",6472,1559,6.47,13,24 min. per ep.,TV ,Oct 2013 , Dec 2013,121753,7.4,3729.0,2102.0,9190.0,226,"Jun  9, 2008 to Feb  20, 2016",['Seinen'],Young Magazine (Weekly),"Inoue, Tomonori (Story & Art)",True
Death March kara Hajimaru Isekai Kyousoukyoku,"Adventure,Fantasy",6475,426,6.47,12,23 min. per ep.,TV ,Jan 2018 , Mar 2018,512051,7.56,2450.0,1646.0,11723.0,Unknown,"Mar  17, 2014 to ?",[],,"Ainana, Hiro (Story), shri (Art)",True
Citrus,"Drama,Girls Love,Romance",6470,397,6.47,12,23 min. per ep.,TV ,Jan 2018 , Mar 2018,521371,7.05,7957.0,6332.0,2964.0,11,"Oct  13, 2010 to Jul  13, 2011",['Shoujo'],Bessatsu Margaret,Ayuko (Story & Art),True
Ore wa Teppei,"Action,Sports",6402,10694,6.49,28,25 min. per ep.,TV ,Sep 1977 , Mar 1978,2104,7.59,2312.0,19158.0,636.0,Unknown,1973 to  1980,['Shounen'],Shounen Magazine (Weekly),"Chiba, Tetsuya (Story & Art)",True
100-man no Inochi no Ue ni Ore wa Tatteiru,"Action,Drama,Fantasy",6367,853,6.49,12,23 min. per ep.,TV ,Oct 2020 , Dec 2020,297194,7.04,8172.0,1499.0,12820.0,Unknown,"Jun  9, 2016 to ?",['Shounen'],Bessatsu Shounen Magazine,"Nao, Akinari (Art), Yamakawa, Naoki (Story)",True
Omoi no Kakera,"Slice of Life,Sports",6281,6853,6.51,1,24 min.,TV Special ,Mar 2016 , Mar 2016,6442,7.29,4804.0,4139.0,4769.0,32,"Oct  29, 2009 to Jun  30, 2014",['Josei'],Rakuen Le Paradis,"Takemiya, Jin (Story & Art)",True
Danchigai,"Comedy,Slice of Life",6257,1629,6.51,12,3 min. per ep.,TV ,Jul 2015 , Sep 2015,118167,7.63,2064.0,3699.0,5374.0,126,"Jun  22, 2011 to Sep  22, 2021",[],Manga 4-koma Palette,"Yoneda, Kazusa (Story & Art)",True
Fuuka,"Drama,Romance,Ecchi",6263,730,6.51,12,24 min. per ep.,TV ,Jan 2017 , Mar 2017,300546,7.43,3454.0,334.0,47323.0,204,"Feb  12, 2014 to Apr  4, 2018",['Shounen'],Shounen Magazine (Weekly),"Seo, Kouji (Story & Art)",True
Monster Musume no Oishasan,"Comedy,Fantasy,Romance,Ecchi",6201,1098,6.52,12,24 min. per ep.,TV ,Jul 2020 , Sep 2020,222250,7.16,6373.0,6369.0,2946.0,67,"Jun  24, 2016 to Mar  25, 2022",[],,"Z-ton (Art), Yoshino, Origuchi (Story)",True
Naisho no Tsubomi,"Romance,Slice of Life,Supernatural",6177,6156,6.53,3,27 min. per ep.,OVA ,Apr 2008 , Jun 2008,8354,7.25,5256.0,15113.0,936.0,98,"Feb  3, 2004 to Feb  3, 2012",['Shoujo'],Shougaku Gonensei,"Yabuuchi, Yuu (Story & Art)",True
Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,"Comedy,Romance,Ecchi",6166,726,6.53,12,23 min. per ep.,TV ,Jul 2019 , Sep 2019,328398,7.17,6255.0,4348.0,4481.0,98,"Jan  25, 2017 to Jan  25, 2022",[],,"Hanama, Tomo (Story), sune (Art)",True
Getter Robo G,"Action,Sci-Fi",6158,8984,6.53,39,24 min. per ep.,TV ,May 1975 , Mar 1976,3707,6.94,9506.0,6277.0,2988.0,5,Mar  1975 to Oct  1975,['Shounen'],,"Nagai, Go (Story), Ishikawa, Ken (Story)",True
Fudanshi Koukou Seikatsu,"Comedy,Slice of Life",6157,2255,6.53,12,3 min. per ep.,TV ,Jul 2016 , Sep 2016,74288,7.21,5734.0,4807.0,4019.0,51,"May  1, 2015 to Sep  7, 2018",[],Zero-Sum Online,"Michinoku, Atami (Story & Art)",True
"Kono Naka ni Hitori, Imouto ga Iru!","Comedy,Mystery,Romance,Ecchi",6132,993,6.54,12,24 min. per ep.,TV ,Jul 2012 , Sep 2012,213103,7.19,5994.0,10059.0,1672.0,87,"Aug  25, 2010 to Mar  25, 2013",['Seinen'],,"CUTEG (Art), Taguchi, Hajime (Story)",True
Esper Mami,"Comedy,Supernatural,Ecchi",6154,9942,6.53,119,24 min. per ep.,TV ,Apr 1987 , Oct 1989,2755,7.58,2364.0,25793.0,358.0,Unknown,1977 to  1983,['Shounen'],Shounen Big Comic,"Fujiko, Fujio F. (Story & Art)",True
Itsuka Tenma no Kuro Usagi,"Comedy,Romance,Supernatural,Ecchi",6124,1450,6.54,12,25 min. per ep.,TV ,Jul 2011 , Sep 2011,133392,7.32,4511.0,9419.0,1819.0,60,"Nov  20, 2008 to Dec  20, 2013",['Shounen'],Dragon Magazine,"Kamiya, Yuu (Art), Kagami, Takaya (Story)",True
Inugami-san to Nekoyama-san,"Comedy,Girls Love",6123,2127,6.54,12,3 min. per ep.,TV ,Apr 2014 , Jun 2014,79908,7.04,8065.0,3878.0,5119.0,76,"Nov  18, 2011 to Feb  18, 2017",[],Comic Yuri Hime,Kuzushiro (Story & Art),True
Tokyo ESP,"Action,Comedy,Sci-Fi,Supernatural",6066,1198,6.55,12,24 min. per ep.,TV ,Jul 2014 , Sep 2014,170154,7.44,3338.0,878.0,19997.0,77,"Feb  26, 2010 to Jul  26, 2016",['Shounen'],Shounen Ace,"Segawa, Hajime (Story & Art)",True
"Maou-sama, Retry!","Action,Adventure,Fantasy",6073,968,6.54,12,23 min. per ep.,TV ,Jul 2019 , Sep 2019,249624,7.35,4153.0,7206.0,2542.0,Unknown,"Jun  30, 2017 to ?",[],,"Ogata, Kouji (Art), Kanzaki, Kurone (Story)",True
Dragon Quest: Dai no Daibouken,"Adventure,Fantasy",6023,9169,6.55,1,31 min.,Movie ,Jul 1991 , Jul 1991,3202,7.95,842.0,1636.0,11792.0,349,"Oct  10, 1989 to Nov  26, 1996",['Shounen'],Shounen Jump (Weekly),"Sanjou, Riku (Story), Inada, Koji (Art)",True
Inu to Hasami wa Tsukaiyou,"Comedy,Supernatural",6006,1369,6.56,12,24 min. per ep.,TV ,Jul 2013 , Sep 2013,150665,7.02,8475.0,13762.0,1080.0,79,"Feb  28, 2011 to Sep  29, 2014",[],,"Sarai, Shunsuke (Story), Nabeshima, Tetsuhiro (Art)",True
7 Seeds,"Adventure,Drama,Mystery,Romance,Sci-Fi",5984,1574,6.56,12,25 min. per ep.,ONA ,Jun 2019 , Jun 2019,137014,8.22,399.0,774.0,22499.0,178,"Oct  13, 2001 to May  27, 2017",['Shoujo'],Flowers (Monthly),"Tamura, Yumi (Story & Art)",True
Morita-san wa Mukuchi,"Comedy,Slice of Life",5957,5775,6.56,1,23 min.,OVA ,Mar 2011 , Mar 2011,9726,7.07,7687.0,14215.0,1030.0,Unknown,"May  28, 2007 to ?",[],Manga Life MOMO,"Sano, Tae (Story & Art)",True
Kemeko Deluxe!,"Action,Comedy,Romance,Sci-Fi,Ecchi",5933,3021,6.57,12,24 min. per ep.,TV ,Oct 2008 , Dec 2008,42503,7.02,8395.0,10642.0,1546.0,63,"Oct  27, 2005 to Jun  27, 2011",['Shounen'],Dengeki Comic Gao!,"Iwasaki, Masakazu (Story & Art)",True
Ganbare Douki-chan,"Comedy,Ecchi",5926,2013,6.57,12,5 min. per ep.,ONA ,Sep 2021 , Dec 2021,110004,7.05,7997.0,2868.0,6913.0,Unknown,"May  1, 2020 to ?",[],,Yom (Story & Art),True
Saijaku Muhai no Bahamut,"Action,Fantasy,Romance,Supernatural,Ecchi",5963,532,6.56,12,23 min. per ep.,TV ,Jan 2016 , Mar 2016,402030,7.57,2441.0,4407.0,4418.0,139,"Aug  12, 2013 to Aug  6, 2020",[],,"Kasuga, Ayumu (Art), Akatsuki, Senri (Story), Murakami, Yuichi (Art)",True
Appleseed,"Action,Adventure,Sci-Fi",5914,3621,6.57,1,1 hr. 7 min.,OVA ,Apr 1988 , Apr 1988,32146,7.31,4600.0,2085.0,9242.0,25,"Feb  15, 1985 to Mar  15, 1989",[],Comic Gaia,"Shirow, Masamune (Story & Art)",True
Cooking Papa,"Comedy,Gourmet",5921,10239,6.57,151,25 min. per ep.,TV ,Apr 1992 , May 1995,2574,7.24,5384.0,12087.0,1294.0,Unknown,Jan  1984 to ?,['Seinen'],Morning,"Ueyama, Tochi (Story & Art)",True
.hack//Tasogare no Udewa Densetsu,"Adventure,Comedy,Fantasy,Sci-Fi",5911,2294,6.57,12,23 min. per ep.,TV ,Jan 2003 , Mar 2003,68558,7.04,8067.0,1121.0,16080.0,24,"Dec  10, 2001 to Oct  10, 2003",[],Comptiq,"Hamazaki, Tatsuya (Story), Idumi, Rei (Art)",True
Ladies versus Butlers!,"Comedy,Romance,Ecchi",5909,979,6.58,12,24 min. per ep.,TV ,Jan 2010 , Mar 2010,222779,7.48,3024.0,15271.0,922.0,Unknown,"Sep  10, 2006 to Mar  10, 2012",['Seinen'],Dengeki Bunko Magazine,"Kouzuki, Tsukasa (Story), Munyuu (Art)",True
Iketeru Futari,"Comedy,Romance,Ecchi",5900,4387,6.58,16,8 min. per ep.,TV ,Feb 1999 , Feb 1999,20340,6.97,9085.0,9854.0,1723.0,331,"1997 to Apr  26, 2010",['Seinen'],Young King,"Sano, Takashi (Story & Art)",True
Kobo-chan,"Comedy,Slice of Life",5906,13510,6.58,63,25 min. per ep.,TV ,Oct 1992 , Mar 1994,993,7.21,5718.0,29301.0,267.0,Unknown,"Apr  1, 1982 to Oct  22, 2003",[],Yomiuri Shimbun,"Ueda, Masashi (Story & Art)",True
Urasekai Picnic,"Adventure,Fantasy,Girls Love,Mystery,Sci-Fi",5874,1730,6.58,12,23 min. per ep.,TV ,Jan 2021 , Mar 2021,122377,8.24,366.0,7530.0,2416.0,Unknown,"Feb  23, 2017 to ?",[],,"Miyazawa, Iori (Story), shirakaba (Art)",True
Ryuugajou Nanana no Maizoukin,"Comedy,Supernatural",5842,4923,6.59,1,2 min.,TV ,Apr 2014 , Jun 2014,239675,7.59,2281.0,8176.0,2183.0,111,"Jan  30, 2012 to Dec  28, 2016",[],,"Aka, Ringo (Art), Ootorino, Kazuma (Story), Ousaka, Nozomi (Art)",True
Kage kara Mamoru!,"Comedy,Romance",5823,3788,6.59,12,24 min. per ep.,TV ,Jan 2006 , Mar 2006,26964,7.03,8214.0,15407.0,908.0,54,"Oct  5, 2005 to Dec  25, 2022",['Seinen'],Comic Alive,"Achi, Tarou (Story), Madara, Sai (Art)",True
Five Star Stories,"Action,Drama,Fantasy,Sci-Fi",5812,5198,6.59,1,1 hr. 5 min.,Movie ,Mar 1989 , Mar 1989,14393,8.08,607.0,3492.0,5690.0,Unknown,"Apr  10, 1986 to ?",[],Newtype,"Nagano, Mamoru (Story & Art)",True
Plunderer,"Action,Fantasy,Ecchi",5837,557,6.59,24,22 min. per ep.,TV ,Jan 2020 , Jun 2020,435712,7.27,5123.0,645.0,26909.0,83,"Dec  26, 2014 to Apr  26, 2022",['Shounen'],Shounen Ace,"Minazuki, Suu (Story & Art)",True
Hanaukyou Maid-tai,"Comedy,Romance,Ecchi",5817,3490,6.59,12,14 min. per ep.,TV ,Apr 2001 , Jun 2001,33037,7.04,8093.0,10856.0,1504.0,94,"Mar  6, 1999 to Aug  5, 2006",['Shounen'],Shounen Champion (Monthly),Morishige (Story & Art),True
GS Mikami: Gokuraku Daisakusen!!,"Comedy,Fantasy",5793,8796,6.6,1,59 min.,Movie ,Aug 1994 , Aug 1994,3944,7.72,1604.0,5526.0,3454.0,390,"Apr  17, 1991 to Sep  8, 1999",['Shounen'],Shounen Sunday,"Shiina, Takashi (Story & Art)",True
C³,"Action,Comedy,Supernatural,Ecchi",5782,1156,6.6,12,24 min. per ep.,TV ,Oct 2011 , Dec 2011,178005,7.35,4234.0,9081.0,1900.0,106,"Sep  10, 2007 to Jun  7, 2013",[],,"Minase, Hazuki (Story), Sasorigatame (Art)",True
Asobi ni Iku yo!,"Comedy,Romance,Sci-Fi,Ecchi",5776,1041,6.6,12,24 min. per ep.,TV ,Jul 2010 , Sep 2010,203034,7.19,6043.0,6839.0,2706.0,57,"Aug  26, 2006 to Jun  27, 2014",['Seinen'],Comic Alive,"Kamino, Okina (Story), 888 (Art)",True
Okusama ga Seitokaichou!,"Comedy,Romance,Ecchi",5752,741,6.6,12,8 min. per ep.,TV ,Jul 2015 , Sep 2015,301302,7.03,8294.0,872.0,20088.0,70,"Aug  27, 2011 to Aug  27, 2018",['Shounen'],Comic REX,"Nakata, Yumi (Story & Art)",True
Mahouka Koukou no Yuutousei,"Fantasy,Sci-Fi",5725,1611,6.61,13,23 min. per ep.,TV ,Jul 2021 , Sep 2021,134793,7.52,2728.0,3035.0,6572.0,81,"Apr  27, 2012 to Jun  27, 2020",[],Dengeki Daioh,"Satou, Tsutomu (Story), Mori, Yu (Art)",True
Houseki no Kuni,"Fantasy,Sci-Fi",5719,4594,6.61,1,1 min.,TV ,Oct 2017 , Dec 2017,467358,8.96,12.0,94.0,124973.0,Unknown,"Oct  25, 2012 to ?",['Seinen'],Afternoon,"Ichikawa, Haruko (Story & Art)",True
Kyou no Asuka Show,"Comedy,Ecchi",5723,2897,6.61,20,3 min. per ep.,ONA ,Aug 2012 , Jan 2013,48529,7.05,7917.0,2405.0,8150.0,48,"Aug  27, 2009 to Jul  27, 2013",['Seinen'],Gekkan! Spirits,"Mori, Taishi (Story & Art)",True
Mars Red,"Action,Supernatural",5726,1596,6.61,13,23 min. per ep.,TV ,Apr 2021 , Jun 2021,125766,7.07,7667.0,4785.0,4039.0,15,"Nov  5, 2019 to Jul  5, 2021",['Shounen'],Comic Garden,"Karakara, Kemuri (Art), Fujisawa, Bunoh (Story)",True
Da Zhu Zai,"Action,Adventure,Fantasy,Romance",5710,7159,6.61,12,24 min. per ep.,ONA ,Aug 2019 , Oct 2019,6979,7.03,8190.0,7693.0,2349.0,Unknown,"Apr  28, 2014 to ?",[],,"Li, Hu (Story), Zhou, Hongbin (Art)",True
Kenja no Mago,"Action,Comedy,Fantasy,Romance",5721,374,6.61,12,23 min. per ep.,TV ,Apr 2019 , Jun 2019,596289,7.27,5071.0,3222.0,6192.0,Unknown,"Jul  30, 2015 to ?",[],,"Kikuchi, Seiji (Art), Yoshioka, Tsuyoshi (Story)",True
Akuma no Riddle,"Action,Girls Love",5705,786,6.61,12,23 min. per ep.,TV ,Apr 2014 , Jun 2014,269337,6.97,9181.0,1375.0,13806.0,48,"Aug  10, 2012 to Oct  8, 2016",[],Newtype,"Kouga, Yun (Story), Minakata, Sunao (Art)",True
Dagashi Kashi,"Comedy,Gourmet,Slice of Life",5711,447,6.61,12,24 min. per ep.,TV ,Jan 2016 , Apr 2016,460339,7.01,8557.0,835.0,21183.0,186,"Jun  25, 2014 to Apr  11, 2018",['Shounen'],Shounen Sunday,Kotoyama (Story & Art),True
Rokujouma no Shinryakusha!?,"Comedy,Romance,Supernatural",5651,6498,6.62,1,6 min.,TV ,Jul 2014 , Sep 2014,181832,8.09,581.0,3733.0,5323.0,Unknown,"Mar  1, 2009 to ?",[],,"Poco (Art), Takehaya (Story)",True
Shuumatsu no Walküre,"Action,Drama,Supernatural",5624,1020,6.63,12,24 min. per ep.,ONA ,Jun 2021 , Jun 2021,318796,8.08,600.0,81.0,132314.0,Unknown,"Nov  25, 2017 to ?",['Seinen'],Comic Zenon,"Fukui, Takumi (Story), Umemura, Shinya (Story), Ajichika (Art)",True
Koisuru Shirokuma,"Boys Love,Comedy",5604,6512,6.63,9,39 sec. per ep.,Movie ,Mar 2017 , 2020,7707,7.3,4699.0,8190.0,2179.0,Unknown,"Jun  15, 2015 to ?",['Josei'],Comic Gene,Koromo (Story & Art),True
Ichigo 100%,"Comedy,Romance,Ecchi",5577,1636,6.64,12,23 min. per ep.,TV ,Apr 2005 , Jun 2005,116302,7.77,1388.0,336.0,47167.0,167,"Feb  19, 2002 to Aug  1, 2005",['Shounen'],Shounen Jump (Weekly),"Kawashita, Mizuki (Story & Art)",True
Gilgamesh,"Drama,Fantasy,Sci-Fi,Supernatural",5574,3096,6.64,26,23 min. per ep.,TV ,Oct 2003 , Mar 2004,42486,7.59,2292.0,9474.0,1803.0,129,"Aug  31, 2015 to Dec  11, 2017",[],Lezhin Comics Webtoon,Hwandaeng (Story & Art),True
Kashimashi: Girl Meets Girl,"Comedy,Drama,Girls Love,Romance,Slice of Life",5579,2729,6.64,12,24 min. per ep.,TV ,Jan 2006 , Mar 2006,51531,7.29,4844.0,2278.0,8537.0,35,"May  21, 2004 to Apr  21, 2007",[],Dengeki Daioh,"Akahori, Satoru (Story), Katsura, Yukimaru (Art)",True
Renai Boukun,"Comedy,Romance,Supernatural,Ecchi",5553,581,6.64,12,23 min. per ep.,TV ,Apr 2017 , Jun 2017,371606,7.3,4793.0,716.0,24215.0,61,"May  9, 2012 to Dec  5, 2018",[],Comic Meteor,"Mihoshi, Megane (Story & Art)",True
Bakegyamon,"Action,Fantasy",5495,8627,6.65,51,25 min. per ep.,TV ,Apr 2006 , Mar 2007,3840,7.05,7908.0,18630.0,666.0,51,"Mar  1, 2006 to Mar  20, 2007",['Shounen'],Shounen Sunday,"Tamura, Mitsuhisa (Story & Art)",True
Dragon Crisis!,"Action,Romance,Supernatural",5504,1183,6.65,12,23 min. per ep.,TV ,Jan 2011 , Mar 2011,173608,7.43,3481.0,11562.0,1377.0,86,"Jan  25, 2007 to Mar  25, 2011",['Seinen'],,"Kizaki, Kaya (Story), Akata, Itsuki (Art)",True
IS: Infinite Stratos,"Action,Comedy,Sci-Fi,Ecchi",5485,293,6.66,12,24 min. per ep.,TV ,Jan 2011 , Apr 2011,642923,7.05,7963.0,7732.0,2338.0,41,"May  18, 2013 to Feb  19, 2020",['Seinen'],Sunday Gene-X,"Yumizuru, Izuru (Story), Yuuki, Homura (Art)",True
Hikari no Densetsu,"Romance,Sports",5483,7493,6.66,19,24 min. per ep.,TV ,May 1986 , Sep 1986,6150,7.42,3538.0,23119.0,446.0,Unknown,1985 to Dec  1988,['Shoujo'],Margaret,"Izumi, Asou (Story & Art)",True
Dan Doh!!,"Adventure,Sports",5471,8064,6.66,26,24 min. per ep.,TV ,Apr 2004 , Sep 2004,4700,7.3,4722.0,21503.0,514.0,Unknown,1995 to  2000,['Shounen'],Shounen Sunday,"Banjou, Daichi (Story & Art)",True
Boku no Tonari ni Ankoku Hakaishin ga Imasu.,"Comedy,Slice of Life",5461,2577,6.66,12,23 min. per ep.,TV ,Jan 2020 , Mar 2020,60079,6.92,9752.0,10811.0,1514.0,79,"Jan  15, 2013 to Apr  15, 2020",['Josei'],Comic Gene,"Aki, Arata (Story & Art)",True
Ao no Kanata no Four Rhythm,"Sci-Fi,Sports",5460,1341,6.66,12,24 min. per ep.,TV ,Jan 2016 , Mar 2016,150450,7.05,7965.0,16347.0,825.0,5,"Oct  26, 2015 to Mar  26, 2016",[],Comp Ace,"Tougarashi, Hideyu (Art)",True
Spriggan,"Adventure,Sci-Fi",5445,3881,6.66,1,1 hr. 30 min.,Movie ,Sep 1998 , Sep 1998,36637,7.14,6675.0,5033.0,3829.0,59,"Feb  8, 1989 to Jan  25, 1996",['Shounen'],Shounen Sunday Super,"Minagawa, Ryouji (Art), Takashige, Hiroshi (Story)",True
Eureka Seven AO,"Action,Adventure,Drama,Sci-Fi",5379,1853,6.67,24,24 min. per ep.,TV ,Apr 2012 , Nov 2012,97065,7.0,8708.0,8640.0,2026.0,20,"Jan  26, 2012 to Sep  26, 2013",[],Shounen Ace,"Katou, Yuuichi (Art)",True
Aiura,"Comedy,Slice of Life",5371,1986,6.67,12,4 min. per ep.,TV ,Apr 2013 , Jun 2013,88306,7.06,7727.0,5286.0,3627.0,109,"Mar  2, 2011 to Apr  26, 2014",[],4-koma Nano Ace,Chama (Story & Art),True
Arifureta Shokugyou de Sekai Saikyou,"Action,Adventure,Fantasy",5373,320,6.67,13,23 min. per ep.,TV ,Jul 2019 , Oct 2019,709756,7.69,1714.0,659.0,26285.0,92,"Jun  25, 2015 to Sep  25, 2022",[],,"TakayaKi (Art), Shirakome, Ryou (Story)",True
Goshuushou-sama Ninomiya-kun,"Comedy,Fantasy,Ecchi",5356,1816,6.68,12,24 min. per ep.,TV ,Oct 2007 , Dec 2007,98999,7.45,3262.0,23210.0,442.0,Unknown,"Sep  18, 2004 to Jan  20, 2009",[],Dragon Magazine,"Takanae, Kyourin (Art), Suzuki, Daisuke (Story)",True
Digimon Xros Wars,"Action,Adventure,Comedy,Fantasy",5353,2786,6.68,30,25 min. per ep.,TV ,Jul 2010 , Mar 2011,50826,7.37,3977.0,10032.0,1679.0,22,"Jun  19, 2010 to Mar  19, 2012",['Shounen'],V-Jump,"Nakashima, Yuuki (Story & Art)",True
Dansai Bunri no Crime Edge,"Action,Fantasy,Romance",5293,1678,6.69,13,24 min. per ep.,TV ,Apr 2013 , Jun 2013,112976,7.14,6711.0,3717.0,5347.0,67,"Mar  27, 2009 to Jul  27, 2015",['Seinen'],Comic Alive,"Hikagi, Tatsuhiko (Story & Art)",True
Seiken no Blacksmith,"Action,Adventure,Fantasy",5320,1146,6.69,12,24 min. per ep.,TV ,Oct 2009 , Dec 2009,187372,7.28,4993.0,5963.0,3158.0,74,"Nov  22, 2007 to Aug  23, 2013",[],,"Miura, Isao (Story), Runa (Art)",True
Alien 9,"Horror,Sci-Fi",5284,3304,6.69,4,28 min. per ep.,OVA ,Jun 2001 , Feb 2002,40663,7.14,6664.0,2036.0,9381.0,30,"Jun  9, 1998 to Aug  24, 1999",['Seinen'],Young Champion Magazine,"Tomizawa, Hitoshi (Story & Art)",True
Dragon Drive,"Action,Adventure,Comedy,Fantasy,Sci-Fi",5266,4019,6.7,38,25 min. per ep.,TV ,Jul 2002 , Mar 2003,23709,6.97,9073.0,4836.0,3993.0,57,"Aug  3, 2001 to Jan  5, 2006",['Shounen'],Shounen Jump (Monthly),"Sakura, Kenichi (Story & Art)",True
Domestic na Kanojo,"Drama,Romance",5264,263,6.7,12,25 min. per ep.,TV ,Jan 2019 , Mar 2019,760725,7.19,5981.0,100.0,118117.0,292,"Apr  23, 2014 to Jun  10, 2020",['Shounen'],Shounen Magazine (Weekly),"Sasuga, Kei (Story & Art)",True
Tokyo Babylon,"Action,Mystery,Supernatural",5250,4414,6.7,2,50 min. per ep.,OVA ,Oct 1992 , Mar 1994,19867,7.99,761.0,865.0,20331.0,18,1990 to  1993,['Shoujo'],Wings,CLAMP (Story & Art),True
Ultraman,"Action,Sci-Fi",5232,3898,6.71,13,23 min. per ep.,ONA ,Apr 2019 , Apr 2019,28537,7.17,6339.0,3676.0,5407.0,Unknown,"Nov  1, 2011 to ?",['Seinen'],Monthly Hero's,"Shimizu, Eiichi (Story), Shimoguchi, Tomohiro (Art)",True
Maji de Watashi ni Koi Shinasai!,"Comedy,Romance,Ecchi",5236,714,6.7,12,23 min. per ep.,TV ,Oct 2011 , Dec 2011,306131,7.3,4783.0,2393.0,8178.0,33,"May  26, 2010 to Jun  26, 2013",['Shounen'],Comp Ace,"Minato Soft (Story), Inue, Shinsuke (Art)",True
Muhyo to Rouji no Mahouritsu Soudan Jimusho,"Action,Comedy,Drama,Mystery,Supernatural",5219,2699,6.71,12,23 min. per ep.,TV ,Aug 2018 , Oct 2018,53172,7.49,2984.0,4034.0,4909.0,159,"Nov  29, 2004 to Mar  3, 2008",['Shounen'],Shounen Jump (Weekly),"Nishi, Yoshiyuki (Story & Art)",True
Mahou Shoujo Lyrical Nanoha ViVid,"Action,Adventure",5186,3855,6.72,12,25 min. per ep.,TV ,Apr 2015 , Jun 2015,27029,7.63,2044.0,5400.0,3534.0,104,"May  26, 2009 to Oct  26, 2017",[],Comp Ace,"Fujima, Takuya (Art), Tsuzuki, Masaki (Story)",True
Hoshizora e Kakaru Hashi,"Comedy,Romance,Ecchi",5183,1189,6.72,12,25 min. per ep.,TV ,Apr 2011 , Jun 2011,178087,7.26,5130.0,20566.0,559.0,8,Jul  2011 to Dec  2011,['Shounen'],Comp Ace,"Feng (Story), Morisaki, Kurumi (Art)",True
Mahoutsukai ni Taisetsu na Koto,"Drama,Slice of Life",5187,3824,6.72,12,24 min. per ep.,TV ,Jan 2003 , Mar 2003,27914,7.03,8198.0,5998.0,3138.0,9,"May  9, 2002 to Jan  9, 2003",['Shounen'],Comic Dragon,"Yamada, Norie (Story), Yoshizuki, Kumichi (Art)",True
Asu no Yoichi!,"Comedy,Romance,Ecchi",5169,1000,6.72,12,24 min. per ep.,TV ,Jan 2009 , Mar 2009,208502,7.15,6510.0,1150.0,15749.0,65,"May  2, 2006 to Feb  5, 2011",['Shounen'],Shounen Champion (Monthly),"Minamoto, Yuu (Story & Art)",True
UFO Princess Valkyrie,"Comedy,Sci-Fi,Ecchi",5166,4317,6.72,12,23 min. per ep.,TV ,Jul 2002 , Sep 2002,21276,7.34,4314.0,19863.0,595.0,72,"Feb  12, 2002 to Aug  11, 2007",['Shounen'],Shounen Gangan,Kaishaku (Story & Art),True
Ribbon no Kishi,"Action,Fantasy,Mystery,Romance",5129,7704,6.73,52,23 min. per ep.,TV ,Apr 1967 , Apr 1968,6018,7.35,4198.0,13162.0,1148.0,27,"Dec  3, 1962 to Sep  3, 1966",['Shoujo'],Nakayoshi,"Tezuka, Osamu (Story & Art)",True
